autoID,interaction.type,con.taxonomy,con.taxonomy.level,res.taxonomy,res.taxonomy.level,geographic.location,con.movement.type,res.movement.type
189514,predacious,Caprella Linearis,species,Pseudocalanus Elongatus,species,Ireland/West Cork/Skibbereen,swimming,swimming
189515,predacious,Caprella Linearis,species,Microcalanus Pusillis,species,Ireland/West Cork/Skibbereen,swimming,swimming
189516,predacious,Caprella Linearis,species,Paracalanus Parvus,species,Ireland/West Cork/Skibbereen,swimming,swimming
189517,predacious,Caprella Linearis,species,Temora Longicornis,species,Ireland/West Cork/Skibbereen,swimming,swimming
189518,predacious,Caprella Linearis,species,Eutemora Hirundoides,species,Ireland/West Cork/Skibbereen,swimming,swimming
189519,predacious,Caprella Linearis,species,Acartia Clausi,species,Ireland/West Cork/Skibbereen,swimming,swimming
189520,predacious,Caprella Linearis,species,Centropages Typicus,species,Ireland/West Cork/Skibbereen,swimming,swimming
189521,predacious,Caprella Linearis,species,Calanus Elongatus,species,Ireland/West Cork/Skibbereen,swimming,swimming
189522,predacious,Caprella Linearis,species,Tigriopus Californicus,species,Ireland/West Cork/Skibbereen,swimming,swimming
189523,predacious,Caprella Linearis,species,Thalestris Rufovalescans,species,Ireland/West Cork/Skibbereen,swimming,swimming
189524,predacious,Caprella Linearis,species,Diosaccuss Tenuicornis,species,Ireland/West Cork/Skibbereen,swimming,swimming
189525,predacious,Caprella Linearis,species,Zaus Spinatus,species,Ireland/West Cork/Skibbereen,swimming,swimming
189526,predacious,Caprella Linearis,species,Tigriopus Brevicornis,species,Ireland/West Cork/Skibbereen,swimming,swimming
189527,predacious,Caprella Linearis,species,Oithona Nana,species,Ireland/West Cork/Skibbereen,swimming,swimming
189528,predacious,Caprella Linearis,species,Oithona Helgolandica,species,Ireland/West Cork/Skibbereen,swimming,swimming
189542,herbivorous,Hyale Prevostii,species,Codium Fragile,species,Ireland/West Cork/Skibbereen,swimming,sessile
189543,herbivorous,Hyale Prevostii,species,Codium Vermilara,species,Ireland/West Cork/Skibbereen,swimming,sessile
